segment,day_start_approx,return_start_percent_approx,day_end_approx,return_end_percent_approx,marker_bridge
507,-11.147541,0.296763,-11.038251,0.296763,False
508,-11.147541,0.035971,-11.038251,0.035971,False
509,-11.147541,-0.053571,-11.038251,-0.053571,False
510,-11.147541,-0.267857,-11.038251,-0.267857,False
511,-11.147541,-0.598214,-11.038251,-0.607143,False
512,-11.147541,-1.026786,-11.038251,-1.026786,False
513,-11.147541,-1.357143,-11.038251,-1.392857,False
514,-11.038251,0.296763,-10.928962,0.332734,False
515,-11.038251,0.296763,-10.928962,0.251799,False
516,-11.038251,0.035971,-10.928962,0.035971,False
517,-11.038251,-0.053571,-10.928962,-0.053571,False
518,-11.038251,-0.267857,-10.928962,-0.267857,False
519,-11.038251,-0.607143,-10.928962,-0.616071,False
520,-11.038251,-1.026786,-10.928962,-1.044643,False
521,-11.038251,-1.392857,-10.928962,-1.410714,False
522,-10.928962,0.332734,-10.819672,0.305755,False
523,-10.928962,0.251799,-10.819672,0.305755,False
524,-10.928962,0.035971,-10.819672,0.035971,False
525,-10.928962,-0.053571,-10.819672,-0.044643,False
526,-10.928962,-0.267857,-10.819672,-0.267857,False
527,-10.928962,-0.616071,-10.819672,-0.625,False
528,-10.928962,-1.044643,-10.819672,-1.044643,False
529,-10.928962,-1.410714,-10.819672,-1.4375,False
530,-10.819672,0.305755,-10.710383,0.305755,False
531,-10.819672,0.035971,-10.710383,0.035971,False
532,-10.819672,-0.044643,-10.710383,-0.044643,False
533,-10.819672,-0.267857,-10.710383,-0.267857,False
534,-10.819672,-0.625,-10.710383,-0.625,False
535,-10.819672,-1.044643,-10.710383,-1.044643,False
536,-10.819672,-1.4375,-10.710383,-1.464286,False
537,-10.710383,0.305755,-10.601093,0.296763,False
538,-10.710383,0.035971,-10.601093,0.035971,False
539,-10.710383,-0.044643,-10.601093,-0.035714,False
540,-10.710383,-0.267857,-10.601093,-0.276786,False
541,-10.710383,-0.625,-10.601093,-0.625,False
542,-10.710383,-1.044643,-10.601093,-1.053571,False
543,-10.710383,-1.464286,-10.601093,-1.491071,False
544,-10.601093,0.296763,-10.491803,0.296763,False
545,-10.601093,0.035971,-10.491803,0.026978,False
546,-10.601093,-0.035714,-10.491803,-0.035714,False
547,-10.601093,-0.276786,-10.491803,-0.276786,False
548,-10.601093,-0.625,-10.491803,-0.633929,False
549,-10.601093,-1.053571,-10.491803,-1.0625,False
550,-10.601093,-1.491071,-10.491803,-1.508929,False
551,-10.491803,0.296763,-10.382514,0.305755,False
552,-10.491803,0.026978,-10.382514,0.026978,False
553,-10.491803,-0.035714,-10.382514,-0.035714,False
554,-10.491803,-0.276786,-10.382514,-0.285714,False
555,-10.491803,-0.633929,-10.382514,-0.642857,False
556,-10.491803,-1.0625,-10.382514,-1.071429,False
557,-10.491803,-1.508929,-10.382514,-1.535714,False
558,-10.382514,0.305755,-10.273224,0.305755,False
559,-10.382514,0.026978,-10.273224,0.035971,False
560,-10.382514,-0.035714,-10.273224,-0.044643,False
561,-10.382514,-0.285714,-10.273224,-0.285714,False
562,-10.382514,-0.642857,-10.273224,-0.651786,False
563,-10.382514,-1.071429,-10.273224,-1.071429,False
564,-10.382514,-1.535714,-10.273224,-1.553571,False
565,-10.273224,0.305755,-10.163934,0.305755,False
566,-10.273224,0.035971,-10.163934,0.035971,False
567,-10.273224,-0.044643,-10.163934,-0.053571,False
568,-10.273224,-0.285714,-10.163934,-0.303571,False
569,-10.273224,-0.651786,-10.163934,-0.651786,False
570,-10.273224,-1.071429,-10.163934,-1.080357,False
571,-10.273224,-1.553571,-10.163934,-1.571429,False
572,-10.163934,0.305755,-10.054645,0.305755,False
573,-10.163934,0.035971,-10.054645,0.035971,False
574,-10.163934,-0.053571,-10.054645,-0.053571,False
575,-10.163934,-0.303571,-10.054645,-0.3125,False
576,-10.163934,-0.651786,-10.054645,-0.660714,False
577,-10.163934,-1.080357,-10.054645,-1.089286,False
578,-10.163934,-1.571429,-10.054645,-1.598214,False
579,-10.054645,0.305755,-9.945355,0.305755,False
580,-10.054645,0.035971,-9.945355,0.035971,False
581,-10.054645,-0.053571,-9.945355,-0.053571,False
582,-10.054645,-0.3125,-9.945355,-0.321429,False
583,-10.054645,-0.660714,-9.945355,-0.660714,False
584,-10.054645,-1.089286,-9.945355,-1.098214,False
585,-10.054645,-1.598214,-9.945355,-1.616071,False
586,-9.945355,0.305755,-9.836066,0.305755,False
587,-9.945355,0.035971,-9.836066,0.026978,False
588,-9.945355,-0.053571,-9.836066,-0.044643,False
589,-9.945355,-0.321429,-9.836066,-0.330357,False
590,-9.945355,-0.660714,-9.836066,-0.660714,False
591,-9.945355,-1.098214,-9.836066,-1.098214,False
592,-9.945355,-1.616071,-9.836066,-1.625,False
593,-9.836066,0.305755,-9.726776,0.305755,False
594,-9.836066,0.026978,-9.726776,0.026978,False
595,-9.836066,-0.044643,-9.726776,-0.053571,False
596,-9.836066,-0.330357,-9.726776,-0.330357,False
597,-9.836066,-0.660714,-9.726776,-0.660714,False
598,-9.836066,-1.098214,-9.726776,-1.107143,False
599,-9.836066,-1.625,-9.726776,-1.633929,False
600,-9.726776,0.305755,-9.617486,0.305755,False
601,-9.726776,0.026978,-9.617486,0.026978,False
602,-9.726776,-0.053571,-9.617486,-0.053571,False
603,-9.726776,-0.330357,-9.617486,-0.348214,False
604,-9.726776,-0.660714,-9.617486,-0.669643,False
605,-9.726776,-1.107143,-9.617486,-1.116071,False
606,-9.726776,-1.633929,-9.617486,-1.651786,False
607,-9.617486,0.305755,-9.508197,0.305755,False
608,-9.617486,0.026978,-9.508197,0.035971,False
609,-9.617486,-0.053571,-9.508197,-0.053571,False
610,-9.617486,-0.348214,-9.508197,-0.348214,False
611,-9.617486,-0.669643,-9.508197,-0.669643,False
612,-9.617486,-1.116071,-9.508197,-1.116071,False
613,-9.617486,-1.651786,-9.508197,-1.678571,False
614,-9.508197,0.305755,-9.398907,0.305755,False
615,-9.508197,0.035971,-9.398907,0.035971,False
616,-9.508197,-0.053571,-9.398907,-0.053571,False
617,-9.508197,-0.348214,-9.398907,-0.348214,False
618,-9.508197,-0.669643,-9.398907,-0.678571,False
619,-9.508197,-1.116071,-9.398907,-1.116071,False
620,-9.508197,-1.678571,-9.398907,-1.696429,False
621,-9.398907,0.305755,-9.289617,0.314748,False
622,-9.398907,0.035971,-9.289617,0.035971,False
623,-9.398907,-0.053571,-9.289617,-0.053571,False
624,-9.398907,-0.348214,-9.289617,-0.357143,False
625,-9.398907,-0.678571,-9.289617,-0.6875,False
626,-9.398907,-1.116071,-9.289617,-1.133929,False
627,-9.398907,-1.696429,-9.289617,-1.705357,False
628,-9.289617,0.314748,-9.180328,0.305755,False
629,-9.289617,0.035971,-9.180328,0.035971,False
630,-9.289617,-0.053571,-9.180328,-0.053571,False
631,-9.289617,-0.357143,-9.180328,-0.357143,False
632,-9.289617,-0.6875,-9.180328,-0.6875,False
633,-9.289617,-1.133929,-9.180328,-1.142857,False
634,-9.289617,-1.705357,-9.180328,-1.723214,False
635,-9.180328,0.305755,-9.071038,0.314748,False
636,-9.180328,0.035971,-9.071038,0.035971,False
637,-9.180328,-0.053571,-9.071038,-0.053571,False
638,-9.180328,-0.357143,-9.071038,-0.357143,False
639,-9.180328,-0.6875,-9.071038,-0.6875,False
640,-9.180328,-1.142857,-9.071038,-1.151786,False
641,-9.180328,-1.723214,-9.071038,-1.741071,False
642,-9.071038,0.314748,-8.961749,0.350719,False
643,-9.071038,0.314748,-8.961749,0.251799,False
644,-9.071038,0.035971,-8.961749,0.053957,False
645,-9.071038,-0.053571,-8.961749,-0.053571,False
646,-9.071038,-0.357143,-8.961749,-0.366071,False
647,-9.071038,-0.6875,-8.961749,-0.669643,False
648,-9.071038,-0.6875,-8.961749,-0.732143,False
649,-9.071038,-1.151786,-8.961749,-1.160714,False
650,-9.071038,-1.741071,-8.961749,-1.75,False
651,-8.961749,0.350719,-8.852459,0.350719,False
652,-8.961749,0.251799,-8.852459,0.251799,False
653,-8.961749,0.053957,-8.852459,0.053957,False
654,-8.961749,-0.053571,-8.852459,-0.053571,False
655,-8.961749,-0.366071,-8.852459,-0.366071,False
656,-8.961749,-0.669643,-8.852459,-0.669643,False
657,-8.961749,-0.732143,-8.852459,-0.741071,False
658,-8.961749,-1.160714,-8.852459,-1.178571,False
659,-8.961749,-1.75,-8.852459,-1.767857,False
660,-8.852459,0.350719,-8.743169,0.359712,False
661,-8.852459,0.251799,-8.743169,0.251799,False
662,-8.852459,0.053957,-8.743169,0.053957,False
663,-8.852459,-0.053571,-8.743169,-0.053571,False
664,-8.852459,-0.366071,-8.743169,-0.366071,False
665,-8.852459,-0.669643,-8.743169,-0.669643,False
666,-8.852459,-0.741071,-8.743169,-0.758929,False
667,-8.852459,-1.178571,-8.743169,-1.1875,False
668,-8.852459,-1.767857,-8.743169,-1.785714,False
669,-8.743169,0.359712,-8.63388,0.368705,False
670,-8.743169,0.251799,-8.63388,0.251799,False
671,-8.743169,0.053957,-8.63388,0.053957,False
672,-8.743169,-0.053571,-8.63388,-0.053571,False
673,-8.743169,-0.366071,-8.63388,-0.366071,False
674,-8.743169,-0.669643,-8.63388,-0.669643,False
675,-8.743169,-0.758929,-8.63388,-0.758929,False
676,-8.743169,-1.1875,-8.63388,-1.196429,False
677,-8.743169,-1.785714,-8.63388,-1.785714,False
678,-8.63388,0.368705,-8.52459,0.368705,False
679,-8.63388,0.251799,-8.52459,0.251799,False
680,-8.63388,0.053957,-8.52459,0.053957,False
681,-8.63388,-0.053571,-8.52459,-0.053571,False
682,-8.63388,-0.366071,-8.52459,-0.383929,False
683,-8.63388,-0.669643,-8.52459,-0.678571,False
684,-8.63388,-0.758929,-8.52459,-0.776786,False
685,-8.63388,-1.196429,-8.52459,-1.214286,False
686,-8.63388,-1.785714,-8.52459,-1.803571,False
687,-8.52459,0.368705,-8.415301,0.386691,False
688,-8.52459,0.251799,-8.415301,0.251799,False
689,-8.52459,0.053957,-8.415301,0.044964,False
690,-8.52459,-0.053571,-8.415301,-0.053571,False
691,-8.52459,-0.383929,-8.415301,-0.383929,False
692,-8.52459,-0.678571,-8.415301,-0.6875,False
693,-8.52459,-0.776786,-8.415301,-0.785714,False
694,-8.52459,-1.214286,-8.415301,-1.232143,False
695,-8.52459,-1.803571,-8.415301,-1.821429,False
696,-8.415301,0.386691,-8.306011,0.386691,False
697,-8.415301,0.251799,-8.306011,0.251799,False
698,-8.415301,0.044964,-8.306011,0.044964,False
699,-8.415301,-0.053571,-8.306011,-0.053571,False
700,-8.415301,-0.383929,-8.306011,-0.383929,False
701,-8.415301,-0.6875,-8.306011,-0.6875,False
702,-8.415301,-0.785714,-8.306011,-0.794643,False
703,-8.415301,-1.232143,-8.306011,-1.241071,False
704,-8.415301,-1.821429,-8.306011,-1.830357,False
705,-8.306011,0.386691,-8.196721,0.404676,False
706,-8.306011,0.251799,-8.196721,0.251799,False
707,-8.306011,0.044964,-8.196721,0.035971,False
708,-8.306011,-0.053571,-8.196721,-0.053571,False
709,-8.306011,-0.383929,-8.196721,-0.392857,False
710,-8.306011,-0.6875,-8.196721,-0.6875,False
711,-8.306011,-0.794643,-8.196721,-0.803571,False
712,-8.306011,-1.241071,-8.196721,-1.258929,False
713,-8.306011,-1.830357,-8.196721,-1.839286,False
714,-8.196721,0.404676,-8.087432,0.440647,False
715,-8.196721,0.404676,-8.087432,0.368705,False
716,-8.196721,0.251799,-8.087432,0.251799,False
717,-8.196721,0.035971,-8.087432,0.035971,False
718,-8.196721,-0.053571,-8.087432,-0.053571,False
719,-8.196721,-0.392857,-8.087432,-0.392857,False
720,-8.196721,-0.6875,-8.087432,-0.696429,False
721,-8.196721,-0.803571,-8.087432,-0.8125,False
722,-8.196721,-1.258929,-8.087432,-1.267857,False
723,-8.196721,-1.839286,-8.087432,-1.857143,False
724,-8.087432,0.440647,-7.978142,0.458633,False
725,-8.087432,0.440647,-7.978142,0.377698,False
726,-8.087432,0.368705,-7.978142,0.377698,False
727,-8.087432,0.251799,-7.978142,0.251799,False
728,-8.087432,0.035971,-7.978142,0.035971,False
729,-8.087432,-0.053571,-7.978142,-0.0625,False
730,-8.087432,-0.392857,-7.978142,-0.401786,False
731,-8.087432,-0.696429,-7.978142,-0.705357,False
732,-8.087432,-0.8125,-7.978142,-0.821429,False
733,-8.087432,-1.267857,-7.978142,-1.285714,False
734,-8.087432,-1.857143,-7.978142,-1.875,False
735,-7.978142,0.458633,-7.868852,0.476619,False
736,-7.978142,0.458633,-7.868852,0.386691,False
737,-7.978142,0.377698,-7.868852,0.386691,False
738,-7.978142,0.251799,-7.868852,0.260791,False
739,-7.978142,0.035971,-7.868852,0.026978,False
740,-7.978142,-0.0625,-7.868852,-0.0625,False
741,-7.978142,-0.401786,-7.868852,-0.401786,False
742,-7.978142,-0.705357,-7.868852,-0.714286,False
743,-7.978142,-0.821429,-7.868852,-0.821429,False
744,-7.978142,-1.285714,-7.868852,-1.303571,False
745,-7.978142,-1.875,-7.868852,-1.883929,False
746,-7.868852,0.476619,-7.759563,0.494604,False
747,-7.868852,0.386691,-7.759563,0.395683,False
748,-7.868852,0.260791,-7.759563,0.260791,False
749,-7.868852,0.026978,-7.759563,0.026978,False
750,-7.868852,-0.0625,-7.759563,-0.0625,False
751,-7.868852,-0.401786,-7.759563,-0.401786,False
752,-7.868852,-0.714286,-7.759563,-0.714286,False
753,-7.868852,-0.821429,-7.759563,-0.830357,False
754,-7.868852,-1.303571,-7.759563,-1.303571,False
755,-7.868852,-1.883929,-7.759563,-1.901786,False
756,-7.759563,0.494604,-7.650273,0.51259,False
757,-7.759563,0.395683,-7.650273,0.404676,False
758,-7.759563,0.260791,-7.650273,0.260791,False
759,-7.759563,0.026978,-7.650273,0.026978,False
760,-7.759563,-0.0625,-7.650273,-0.0625,False
761,-7.759563,-0.401786,-7.650273,-0.410714,False
762,-7.759563,-0.714286,-7.650273,-0.732143,False
763,-7.759563,-0.830357,-7.650273,-0.839286,False
764,-7.759563,-1.303571,-7.650273,-1.321429,False
765,-7.759563,-1.901786,-7.650273,-1.910714,False
766,-7.650273,0.51259,-7.540984,0.530576,False
767,-7.650273,0.404676,-7.540984,0.422662,False
768,-7.650273,0.260791,-7.540984,0.260791,False
769,-7.650273,0.026978,-7.540984,0.017986,False
770,-7.650273,-0.0625,-7.540984,-0.053571,False
771,-7.650273,-0.410714,-7.540984,-0.410714,False
772,-7.650273,-0.732143,-7.540984,-0.732143,False
773,-7.650273,-0.839286,-7.540984,-0.848214,False
774,-7.650273,-1.321429,-7.540984,-1.339286,False
775,-7.650273,-1.910714,-7.540984,-1.919643,False
776,-7.540984,0.530576,-7.431694,0.548561,False
777,-7.540984,0.422662,-7.431694,0.44964,False
778,-7.540984,0.260791,-7.431694,0.260791,False
779,-7.540984,0.017986,-7.431694,-0.026786,False
780,-7.540984,-0.053571,-7.431694,-0.026786,False
781,-7.540984,-0.410714,-7.431694,-0.410714,False
782,-7.540984,-0.732143,-7.431694,-0.741071,False
783,-7.540984,-0.848214,-7.431694,-0.848214,False
784,-7.540984,-1.339286,-7.431694,-1.357143,False
785,-7.540984,-1.919643,-7.431694,-1.928571,False
786,-7.431694,0.548561,-7.322404,0.557554,False
787,-7.431694,0.44964,-7.322404,0.467626,False
788,-7.431694,0.260791,-7.322404,0.278777,False
789,-7.431694,-0.026786,-7.322404,-0.017857,False
790,-7.431694,-0.410714,-7.322404,-0.410714,False
791,-7.431694,-0.741071,-7.322404,-0.758929,False
792,-7.431694,-0.848214,-7.322404,-0.848214,False
793,-7.431694,-1.357143,-7.322404,-1.375,False
794,-7.431694,-1.928571,-7.322404,-1.946429,False
795,-7.322404,0.557554,-7.213115,0.566547,False
796,-7.322404,0.467626,-7.213115,0.476619,False
797,-7.322404,0.278777,-7.213115,0.278777,False
798,-7.322404,-0.017857,-7.213115,-0.017857,False
799,-7.322404,-0.410714,-7.213115,-0.419643,False
800,-7.322404,-0.758929,-7.213115,-0.758929,False
801,-7.322404,-0.848214,-7.213115,-0.857143,False
802,-7.322404,-1.375,-7.213115,-1.392857,False
803,-7.322404,-1.946429,-7.213115,-1.955357,False
804,-7.213115,0.566547,-7.103825,0.530576,False
805,-7.213115,0.476619,-7.103825,0.530576,False
806,-7.213115,0.278777,-7.103825,0.278777,False
807,-7.213115,-0.017857,-7.103825,-0.017857,False
808,-7.213115,-0.419643,-7.103825,-0.428571,False
809,-7.213115,-0.758929,-7.103825,-0.776786,False
810,-7.213115,-0.857143,-7.103825,-0.857143,False
811,-7.213115,-1.392857,-7.103825,-1.401786,False
812,-7.213115,-1.955357,-7.103825,-1.973214,False
813,-7.103825,0.530576,-6.994536,0.530576,False
814,-7.103825,0.278777,-6.994536,0.28777,False
815,-7.103825,-0.017857,-6.994536,-0.017857,False
816,-7.103825,-0.428571,-6.994536,-0.428571,False
817,-7.103825,-0.776786,-6.994536,-0.776786,False
818,-7.103825,-0.857143,-6.994536,-0.848214,False
819,-7.103825,-1.401786,-6.994536,-1.419643,False
820,-7.103825,-1.973214,-6.994536,-1.982143,False
821,-6.994536,0.530576,-6.885246,0.548561,False
822,-6.994536,0.28777,-6.885246,0.28777,False
823,-6.994536,-0.017857,-6.885246,-0.017857,False
824,-6.994536,-0.428571,-6.885246,-0.4375,False
825,-6.994536,-0.776786,-6.885246,-0.8125,False
826,-6.994536,-0.848214,-6.885246,-0.8125,False
827,-6.994536,-1.419643,-6.885246,-1.446429,False
828,-6.994536,-1.982143,-6.885246,-2.0,False
829,-6.885246,0.548561,-6.775956,0.548561,False
830,-6.885246,0.28777,-6.775956,0.305755,False
831,-6.885246,-0.017857,-6.775956,-0.008929,False
832,-6.885246,-0.4375,-6.775956,-0.4375,False
833,-6.885246,-0.8125,-6.775956,-0.8125,False
834,-6.885246,-1.446429,-6.775956,-1.455357,False
835,-6.885246,-2.0,-6.775956,-2.0,False
836,-6.775956,0.548561,-6.666667,0.548561,False
837,-6.775956,0.305755,-6.666667,0.305755,False
838,-6.775956,-0.008929,-6.666667,-0.008929,False
839,-6.775956,-0.4375,-6.666667,-0.4375,False
840,-6.775956,-0.8125,-6.666667,-0.8125,False
841,-6.775956,-1.455357,-6.666667,-1.473214,False
842,-6.775956,-2.0,-6.666667,-2.017857,False
843,-6.666667,0.548561,-6.557377,0.548561,False
844,-6.666667,0.305755,-6.557377,0.305755,False
845,-6.666667,-0.008929,-6.557377,-0.008929,False
846,-6.666667,-0.4375,-6.557377,-0.4375,False
847,-6.666667,-0.8125,-6.557377,-0.8125,False
848,-6.666667,-1.473214,-6.557377,-1.491071,False
849,-6.666667,-2.017857,-6.557377,-2.026786,False
850,-6.557377,0.548561,-6.448087,0.548561,False
851,-6.557377,0.305755,-6.448087,0.305755,False
852,-6.557377,-0.008929,-6.448087,-0.008929,False
853,-6.557377,-0.4375,-6.448087,-0.4375,False
854,-6.557377,-0.8125,-6.448087,-0.8125,False
855,-6.557377,-1.491071,-6.448087,-1.5,False
856,-6.557377,-2.026786,-6.448087,-2.035714,False
857,-6.448087,0.548561,-6.338798,0.557554,False
858,-6.448087,0.305755,-6.338798,0.305755,False
859,-6.448087,-0.008929,-6.338798,-0.017857,False
860,-6.448087,-0.4375,-6.338798,-0.446429,False
861,-6.448087,-0.8125,-6.338798,-0.821429,False
862,-6.448087,-1.5,-6.338798,-1.517857,False
863,-6.448087,-2.035714,-6.338798,-2.044643,False
864,-6.338798,0.557554,-6.229508,0.602518,False
865,-6.338798,0.557554,-6.229508,0.521583,False
866,-6.338798,0.305755,-6.229508,0.314748,False
867,-6.338798,-0.017857,-6.229508,-0.017857,False
868,-6.338798,-0.446429,-6.229508,-0.446429,False
869,-6.338798,-0.821429,-6.229508,-0.821429,False
870,-6.338798,-1.517857,-6.229508,-1.526786,False
871,-6.338798,-2.044643,-6.229508,-2.044643,False
872,-6.229508,0.602518,-6.120219,0.620504,False
873,-6.229508,0.521583,-6.120219,0.521583,False
874,-6.229508,0.314748,-6.120219,0.323741,False
875,-6.229508,-0.017857,-6.120219,-0.017857,False
876,-6.229508,-0.446429,-6.120219,-0.464286,False
877,-6.229508,-0.821429,-6.120219,-0.821429,False
878,-6.229508,-1.526786,-6.120219,-1.544643,False
879,-6.229508,-2.044643,-6.120219,-2.053571,False
880,-6.120219,0.620504,-6.010929,0.638489,False
881,-6.120219,0.521583,-6.010929,0.521583,False
882,-6.120219,0.323741,-6.010929,0.323741,False
883,-6.120219,-0.017857,-6.010929,-0.008929,False
884,-6.120219,-0.464286,-6.010929,-0.464286,False
885,-6.120219,-0.821429,-6.010929,-0.830357,False
886,-6.120219,-1.544643,-6.010929,-1.5625,False
