occurrence_id,deck,deck_path,slide_number,hidden_slide,occurrence_ordinal,asset_kind,object_id,object_name,alt_title,alt_description,decorative,relationship_id,relationship_type,media_path,external,crop,image_format,mime_type,width_px,height_px,bytes,sha256,duplicate_group,duplicate_occurrences
DPN07. Communication & Connection:s17:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",17,False,1,embedded-image,14,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image4.jpeg,False,,JPEG,image/jpeg,1231,819,160002,616934952fa05bd2e4e31de987d7890a045e45852d94d39942bb406603756d3b,sha256:616934952fa05bd2,1
DPN07. Communication & Connection:s23:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",23,False,1,embedded-image,12,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image5.jpeg,False,,JPEG,image/jpeg,2603,1278,245914,32dd98819c5c97aad2657aafd72dfad9367d9546ce6357d5ff2d798715841050,sha256:32dd98819c5c97aa,1
DPN07. Communication & Connection:s28:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",28,False,1,embedded-image,8,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image6.png,False,,PNG,image/png,1448,1086,1937806,59df12e355706b193df9710ef759eb60e76569d303143719306e19656cd61cdd,sha256:59df12e355706b19,1
DPN07. Communication & Connection:s29:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",29,False,1,embedded-image,10,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image7.png,False,,PNG,image/png,1767,1432,398711,5ed1be8b8bf48a838602ed2eedf7ab9fa1bc08869e6144d5d3c96b8b7534276b,sha256:5ed1be8b8bf48a83,1
DPN07. Communication & Connection:s29:o2,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",29,False,2,embedded-image,11,Image 0,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image8.png,False,,PNG,image/png,1883,1857,489599,88a016b9e8a562fcc91ccbee6abbdb9a1177fecf02e94193f45e35ca4fb2a21a,sha256:88a016b9e8a562fc,1
DPN07. Communication & Connection:s30:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",30,False,1,embedded-image,12,Picture 9,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image9.png,False,,PNG,image/png,1894,1034,1071170,650bf5ac8bd3744b83cd7b2cb84c64940cb4608b6f145b0050ae344fc403d3d9,sha256:650bf5ac8bd3744b,1
DPN07. Communication & Connection:s35:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",35,False,1,embedded-image,14,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image10.jpeg,False,,JPEG,image/jpeg,843,749,66921,8bbb709917f23c74adc337bfe6ad09ad8dbedd97a9ba92a230cbfb2ca0dae2cb,sha256:8bbb709917f23c74,1
DPN07. Communication & Connection:s35:o2,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",35,False,2,embedded-image,15,Picture 7,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image11.jpeg,False,,JPEG,image/jpeg,1235,650,114572,249d721b7001f49bcff61473930d018169304cae1cdfa84a85f1e800299f7153,sha256:249d721b7001f49b,1
DPN07. Communication & Connection:s35:o3,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",35,False,3,embedded-image,17,Picture 10,,,False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image12.jpeg,False,,JPEG,image/jpeg,389,322,22473,67a05ea287afa006ee6a9d4fdcef522fe96ac28bb092358e513cd91a62b2144d,sha256:67a05ea287afa006,1
DPN07. Communication & Connection:s47:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",47,False,1,embedded-image,17,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image13.png,False,,PNG,image/png,1900,1020,185140,36f26e7479b9efa5290cb37849067dfe80f28cec4bae38c65d202f3038c06b88,sha256:36f26e7479b9efa5,1
DPN07. Communication & Connection:s53:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",53,False,1,embedded-image,13,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image14.jpeg,False,,JPEG,image/jpeg,2638,1327,247983,7f6dcec47ab39739ed7c1bb433bb5d7558fa47da781e4558e8e1ef0cce3dd4d4,sha256:7f6dcec47ab39739,1
DPN07. Communication & Connection:s54:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",54,False,1,embedded-image,20,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image15.jpeg,False,,JPEG,image/jpeg,2234,1547,176828,1289ea52d72f00ce47ae2e35b6e31cbacacc612134842d9b2593e8979a03a057,sha256:1289ea52d72f00ce,1
DPN07. Communication & Connection:s58:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",58,False,1,embedded-image,19,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image16.png,False,,PNG,image/png,1672,941,1522753,4cce4756beeb9131f51eb26dccdfec7fc5c875bb2b87a799aa465617868711ab,sha256:4cce4756beeb9131,1
DPN07. Communication & Connection:s59:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",59,False,1,embedded-image,15,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image17.jpeg,False,,JPEG,image/jpeg,2272,1520,274511,7f5e48ebf5b4c766052a39437b0588987d283f06cde19910c1ec16526f18de37,sha256:7f5e48ebf5b4c766,1
DPN07. Communication & Connection:s64:o1,DPN07. Communication & Connection.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN07. Communication & Connection.pptx",64,False,1,embedded-image,14,Picture 6,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image18.png,False,,PNG,image/png,1448,1086,1884505,cf7c1f0849e553ff71a217c74e8e4e2655e64d682eb977ee890111a346d52e77,sha256:cf7c1f0849e553ff,1
